Unnamed: 0.1,Unnamed: 0,issue_url,issue_label,issue_created_at,issue_author_association,repository_url,issue_data
676067,751381,https://api.github.com/repos/AssemblyScript/assemblyscript/issues/1714,bug,2021-03-05T14:42:12Z,NONE,https://api.github.com/repos/AssemblyScript/assemblyscript,"Wrong templated types in recursive templated function When calling recursively a templated function, types seems to be wrong. ### Steps to reproduce Compile the following code: ```ts function foo<T1,T2>(): string { if(isInteger<T2>()){ return foo<T2, T1>(); } return nameof<T1>(); } export function test(): string { return foo<f64, i32>(); } ``` ### Expected behavior Function `test()` should return `""i32""`. But this code generate an unexpected infinite loop because of recursive call with wrong types: ```WebAssembly (func $module/foo<i32,i32> (result i32) i32.const 1 drop call $module/foo<i32,i32> return ) (func $module/foo<f64,i32> (result i32) i32.const 1 drop call $module/foo<i32,i32> ;; Should be `call $module/foo<i32,f64>` return ) (func $module/test (result i32) call $module/foo<f64,i32> ) ```"
549962,611239,https://api.github.com/repos/Frooxius/NeosPublic/issues/1665,bug,2021-01-25T19:04:56Z,NONE,https://api.github.com/repos/Frooxius/NeosPublic,"The Interpolate setting of ValueGradientDriver<floatQ> doesn't work properly ## Description A rotation driven by the ValueGradientDriver<floatQ> (with the Interpolate field = True) snaps between rotation points rather than rotating between points continuously when the Progress field of the ValueGradientDriver changes. ## Relevant issues Plausibly related to https://github.com/Frooxius/NeosPublic/issues/1640 and https://github.com/Frooxius/NeosPublic/issues/1664 ## To Reproduce 1. Start empty world 2. Create a new object with dev tip (to visualise changes) 3. Add a ValueGradientDriver<floatQ> and drive the rotation of the object. 4. In the inspector window, press the Add button on the ValueGradientDriver component to add two set points to the component Points list. 5. Enter arbitrary values into the ValueGradientDriver set points (e.g. [0,0,0] and [30,0,0]) and drag the position slider of point 1 to 1.00. 6. Ensure the Interpolate field is True 7. Dragging the Progress slider of the ValueGradientDriver results in the rotation of the object snapping between the two set point values. ## Expected behavior Interpolation by the component is expected to provide continuous rotation values between set points, analogous to the Constant S/Lerp LogiX nodes. ## Bug information (please complete the following information): - How often does it happen: Always - Does the bug persist after restarting Neos? Yes - Neos Version: 2021.1.24.1327 - Neos Platform: Windows (tested in VR) - Regression: Unclear ## Reporters: Zyzyl#1441"
209637,233110,https://api.github.com/repos/dankamongmen/notcurses/issues/1311,enhancement,2021-01-21T03:51:14Z,OWNER,https://api.github.com/repos/dankamongmen/notcurses,"Handle type-1 subtitle frames from libav I ran into type-1 subtitle frames for the first time today (`SUB_ASS` is 3, and `SUB_TEXT` is 2). If we can display these, we should be. A test case is `/media/chungus/tv/game\ of\ thrones/05/Game of Thrones - [05x01] - The Wars to Come.mkv`."
1191,1325,https://api.github.com/repos/hnestmann/chorinator/issues/5,enhancement,2021-01-03T08:37:11Z,OWNER,https://api.github.com/repos/hnestmann/chorinator,Improve cards and list - Implement count down in real time - sort by due date 
629936,700090,https://api.github.com/repos/snowplow/snowplow-python-tracker/issues/152,enhancement,2015-09-28T09:24:49Z,CONTRIBUTOR,https://api.github.com/repos/snowplow/snowplow-python-tracker,"Correct capitalization of Content-Type header Should be ""Content-Type"" rather than ""content-type"". This doesn't seem to have caused us any problems but we might as well follow the convention. "
120178,133540,https://api.github.com/repos/zenn-dev/zenn-roadmap/issues/221,bug,2021-01-24T10:12:26Z,NONE,https://api.github.com/repos/zenn-dev/zenn-roadmap,"スクラップ機能のエディタにおける「__」の解釈 # 概要 <img width=""800"" alt=""スクリーンショット 2021-01-24 19 08 07"" src=""https://user-images.githubusercontent.com/16362021/105627068-bffbc700-5e77-11eb-8d36-8192212f6e99.png""> URLに「__」が含まれているとURLよりもそちらが優先されて解釈され、リンクにならない。 ### 該当URL `https://qiita.com/__init__/items/21b2604db54867f8c543` https://zenn.dev/ohkisuguru/scraps/9004b199957700#comment-0885f6e2b2b61c # コメント いつもZenn使わせてもらってます！ありがとうございます！ 直れば良いなーくらいの温度感です🙇‍♂️"
162864,181079,https://api.github.com/repos/stevenCsaunders/minimalist-portfolio-react/issues/7,enhancement,2021-01-23T21:39:20Z,OWNER,https://api.github.com/repos/stevenCsaunders/minimalist-portfolio-react,Transfer template content to Home/AboutMe.js - [ ] CSS as styled components where appropriate
195167,217018,https://api.github.com/repos/gitflow-incremental-builder/gitflow-incremental-builder/issues/309,enhancement,2021-02-15T20:42:15Z,COLLABORATOR,https://api.github.com/repos/gitflow-incremental-builder/gitflow-incremental-builder,"Consider dropping ""Regex"" suffix from various properties Given the new `skipIfPathMatches` property (#310), something like this would be more readable: - `disableIfBranchRegex` -> `disableIfBranchMatches` - `excludePathRegex` -> `excludePathMatching` (or even ""...PathsMatching"") - `includePathRegex` -> `includePathMatching` (...) "
523856,582206,https://api.github.com/repos/jellyfin/jellyfin/issues/712,bug,2019-01-25T21:46:02Z,MEMBER,https://api.github.com/repos/jellyfin/jellyfin,"C# string functions that are culture specific **Describe the bug** Some string functions might be culture specific, causing issues or unintended behaviour if the culture is not handled properly. In stead of an XML export I tried the text export this time: ``` Solution MediaBrowser.sln Project BDInfo BDInfo\TSPlaylistFile.cs:1047 String.Compare(string, string) is culture-specific BDInfo\TSPlaylistFile.cs:1113 String.Compare(string, string) is culture-specific BDInfo\TSPlaylistFile.cs:1180 String.Compare(string, string) is culture-specific Project Emby.Server.Implementations Emby.Server.Implementations\Channels\ChannelManager.cs:626 String.IndexOf(string) is culture-specific Emby.Server.Implementations\ScheduledTasks\DailyTrigger.cs:47 Specify string culture explicitly Emby.Server.Implementations\Sorting\AlphanumComparator.cs:82 String.CompareTo is culture-specific Project Jellyfin.Server Jellyfin.Server\SocketSharp\RequestMono.cs:16 String.IndexOf(string) is culture-specific Jellyfin.Server\SocketSharp\RequestMono.cs:618 String.IndexOf(string) is culture-specific Jellyfin.Server\SocketSharp\RequestMono.cs:641 String.IndexOf(string) is culture-specific Project MediaBrowser.Controller MediaBrowser.Controller\Sorting\SortExtensions.cs:125 String.CompareTo is culture-specific Project MediaBrowser.MediaEncoding MediaBrowser.MediaEncoding\Encoder\EncodingUtils.cs:48 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:163 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:176 String.IndexOf(string, int) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:186 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:201 String.IndexOf(string, int) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:212 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:232 String.IndexOf(string, int) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:242 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:299 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:305 String.IndexOf(string, int) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:313 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:323 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:338 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:353 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:376 String.IndexOf(string) is culture-specific MediaBrowser.MediaEncoding\Subtitles\SsaParser.cs:389 String.IndexOf(string) is culture-specific Project SocketHttpListener SocketHttpListener\Ext.cs:255 String.IndexOf(string) is culture-specific SocketHttpListener\Ext.cs:263 String.IndexOf(string) is culture-specific ``` That Ssa parser should probably be replaced with the ffmpeg transcoding."
695862,773415,https://api.github.com/repos/pharo-project/pharo/issues/8878,bug,2021-03-25T19:38:14Z,MEMBER,https://api.github.com/repos/pharo-project/pharo,"Fluid class and more got broken by recent calypso method edition or related How to reproduce - select fluid in the class browser - define a class TestCase123 - then change it name TestCase567 ``` TestCase << #TestCase123 slots: { }; sharedVariables: { }; tag: 'Kernel'; package: 'SUnit-Core' ``` And it crashes with ``` TestCase Variable or expression expected -><< #TestCase567 slots: { }; sharedVariables: { }; tag: 'Kernel'; package: 'SUnit-Core' ``` In addition: - Define the class ``` Object << #MyMyMy slots: {}; sharedVariables: {}; package: 'Kernel' ``` - Redefine it again, you get prompted and answer yes and boum you get an error ``` compileANewClassFrom: newClassDefinitionString notifying: aController startingFrom: oldClass ""The receiver's textual content is a request to define a new class. The source code is defString. If any errors occur in compilation, notify aController."" | newClassName | newClassName := self extractNameFrom: newClassDefinitionString. ((self isOverridingExistingClassWhenDefiningClassNamed: newClassName startingFrom: oldClass) and: [ (self confirmToOverrideExistingClassNamed: newClassName) not ^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^ ]) ifTrue: [ ^ nil ]. (self isFluidDefinition: newClassDefinitionString) ifTrue: [ ClassDefinitionPrinter showFluidClassDefinition: true. ^ self defineNewFluidClassFrom: newClassDefinitionString notifying: aController startingFrom: oldClass ] ifFalse: [ (self isTraitDefinition: newClassDefinitionString) ifTrue: [ ^ self defineTrait: newClassDefinitionString notifying: aController startingFrom: oldClass ] ifFalse: [ ^ self defineNewClassFrom: newClassDefinitionString notifying: aController startingFrom: oldClass ] ] ```"
208540,231890,https://api.github.com/repos/GKernelCI/GBuildbot/issues/52,enhancement,2018-03-11T15:12:34Z,CONTRIBUTOR,https://api.github.com/repos/GKernelCI/GBuildbot,"Adding architecture support for ARM Hi, Buildbot should support the most common popular architectures used in gentoo, these are amd64, arm and arm64. As a first step support for ARM architecture would be great: - Create a dedicated builder for ARM (kernel 4.x as a first step, then gentoo_sources and other_sources) - Cross build linux kernel for ARM (use an armv7a hardfloat toolchain) - Test with qemu-system-arm for the vexpress a9 target (vexpress or versatile are usually the most tested and ready to use targets for ARM on qemu ) "
509649,566410,https://api.github.com/repos/TheZeroBeast/TZB-MMU2S-Firmware/issues/192,bug,2021-01-02T19:36:44Z,NONE,https://api.github.com/repos/TheZeroBeast/TZB-MMU2S-Firmware,"Problem loading Filament on a MMU single mode print Hi, i had to upgrade my printers from 3.0.4 to 3.1.0 because of upgrading SUPERpinda. Now i got a strange behaviour when starting a single-color-print with a cold extruder. in 3.0.4 it was the way, that when you choose the filament slot, the filament will be loaded until the ir sensor is triggered and the MMU LED lights green. Then it waited for heating up the nozzle and then it was loaded into the nozzle. With 3.1.0 and no other changes, all of my machines are having trouble. The MMU tries to load to a cold nozzle, but when triggering the ir sensor, the MMU pushes on and on, through the extruder pulley straight into the cold nozzle. Then the MMU slot starts flashing red. And if you wait, nothing more happens. This can only be resolved by unloading the filament (right MMU button), waiting for heating up, entering the MMU setup mode and leaving this mode. Do you have a workaround for this?"
554346,616075,https://api.github.com/repos/uncharted-distil/distil/issues/2413,enhancement,2021-03-24T21:48:13Z,COLLABORATOR,https://api.github.com/repos/uncharted-distil/distil,"Select multiple columns for join The interface currently restricts joins to a single column. We need to support joins on multiple columns for the target remote sensing flow, which will depend on both geo bounds and timestamp when joining."
221956,246828,https://api.github.com/repos/s-andrews/SeqMonk/issues/246,bug,2021-01-29T13:39:46Z,OWNER,https://api.github.com/repos/s-andrews/SeqMonk,"New bioconductor breaks on anything older than R4.0.3 I got a crash report with this error: ``` > binomial.result <- results(count.data.set,independentFiltering=FALSE) Error in checkSlotAssignment(object, name, value) : assignment of an object of class ""DFrame"" is not valid for slot ""elementMetadata"" in an object of class ""DESeqResults""; is(value, ""DataTable_OR_NULL"") is not TRUE ``` It turns out that from [here ](https://support.bioconductor.org/p/p132731/)it seems that the latest bioconductor will **only** work with R>=4.0.3, even 4.0.2 breaks it. It even says so in the [release notes](http://bioconductor.org/news/bioc_3_12_release/). Of course it doesn't fail in a sensible way at install time - that's all fine. It just fails with random unrelated errors at runtime. Grrr. I guess we have to up the R version requirements again. "
2741,3073,https://api.github.com/repos/potrudeau/homebridge-messenger/issues/16,bug,2020-12-02T22:09:09Z,NONE,https://api.github.com/repos/potrudeau/homebridge-messenger,"E-mail error Hi Love what this plugin should be possible of, but I can't seem to get the email option to work. I have tried several different smtp servers as I have multiple email addresses, I tried both with Secure on and off, but I keep getting below error, and Homebridge will crash!? ![image](https://user-images.githubusercontent.com/59295827/100937608-89e33c00-34f3-11eb-8ac3-a38663628e67.jpeg)"
12225,13634,https://api.github.com/repos/starschema/COVID-19-data/issues/123,enhancement,2020-03-29T15:05:30Z,MEMBER,https://api.github.com/repos/starschema/COVID-19-data,"Hospital, population, nursing center data https://github.com/jsfenfen/covid_hospitals_demographics "
189722,210991,https://api.github.com/repos/PyTorchLightning/pytorch-lightning/issues/3399,enhancement,2020-09-08T17:21:31Z,MEMBER,https://api.github.com/repos/PyTorchLightning/pytorch-lightning,"`before_batch_transfer` and `after_batch_transfer` hooks in LightningDataModule ## 🚀 Feature Can we have two additional hooks in LightningDataModule? Something like `before_batch_transfer_to_device`, `after_batch_transfer_to_device`, although these can be renamed to something else. ### Motivation - `before_batch_transfer_to_device`: This can help apply transformations or augmentations to a batch before it is transferred to the device. - `after_batch_transfer_to_device`: This can help apply transformations or augmentations to a batch after it is transferred to the device. For eg we can perform data augmentation in the GPU for a batch using Kornia. ### Alternatives As of now, it can be done by overriding the `transfer_batch_to_device` hook but a separate hook makes more sense here I think. If approved I can send a PR :)"
57198,63584,https://api.github.com/repos/eclipse/sumo/issues/8100,bug,2021-01-19T10:46:12Z,CONTRIBUTOR,https://api.github.com/repos/eclipse/sumo,inconsistency between attribute shapeEnd and drawn 'E' in move mode attribut shapeEnd (and shapeStart) retrieval check for ``` myNBEdge->getGeometry().back().distanceSquaredTo2D(getParentJunctions().back()->getNBNode()->getPosition()) < 2 ``` whereas the rendering code checks ``` myNBEdge->getGeometry().back() != getParentJunctions().back()->getNBNode()->getPosition() ``` I think the tolerant check used by attribute retrieval is more useful
613525,681816,https://api.github.com/repos/Linutronix/elbe/issues/141,bug,2018-01-22T08:56:16Z,NONE,https://api.github.com/repos/Linutronix/elbe,"I can start an InitVM built with the wrong elbe Version elbe v2.2: waynix@my-elbe-vm:~$ elbe initvm start --directory=initvm_built_with_elbe_v2.1 ***** waynix@my-elbe-vm:~$ elbe initvm stop elbe v2.1 is used in initvm, this is not compatible with elbe v2.2 that is used on this machine. Please install same versions of elbe in initvm and on your machine."
304387,338417,https://api.github.com/repos/eclipse/sumo/issues/8417,bug,2021-03-25T11:58:16Z,CONTRIBUTOR,https://api.github.com/repos/eclipse/sumo,"Jammed at walking area with very low demand one pedestrain and one bike meet within a working area. After the bike made an emergency braking, both of the objects stay at their locations for around 60 sec and then the jammed warning appears. Another pedestrian is affected and also in a jammed state. "
